input_str,label
🚔0🙍🛗🙯😣🙼3559🛐1235🙵🙼🙯1314😣,0
🚔08956🙼3695😣🛐🛗🙯🙍🙼🙯🙵1065😣,0
🚔00670🙍🛐🛗🙯😣🙼3365🙯🙼2598🙵😣,0
🚔🙍🙯398014669🙼🛐😣🛗🙼1558😣🙯🙵,0
🚔😣🙍3270🙼🙯🛐13239🛗🙵😣🙯🙼1983,0
🚔0🙍2414🙼😣1628🛐🙯🛗🙵🙯😣🙼1129,0
🚔🛗🙍🛐🙯🙼😣476110256🙯🙵🙼2713😣,0
🚔🙍🛐🙼🙯452119661🛗😣🙵🙯🙼3388😣,0
🚔20690🙍😣4309🙼🙯🛗🛐🙯😣🙵3070🙼,0
🚔0🙼🛐😣🙍1429🛗5705🙯🙼🙯🙵4869😣,0
🚔02996🙯🙍🙼😣🛗🛐2928🙵1495😣🙼🙯,0
🚔🛗😣🛐🙯🙼🙍533210804😣🙵🙯🙼3901,0
🚔117961129😣🛗🙍🙯🙼🛐🙼🙯🙵1157😣,0
🚔0😣48564349🛗🙼🙍🛐🙯🙵3901🙼😣🙯,0
🚔19661🙯🙼🙍😣🛗4521🛐4761🙵😣🙯🙼,0
🚔0🙼52376370🛗🙯😣🙍🛐🙵2327🙯🙼😣,0
🚔0🙼64822231🛐🙍🛗😣🙯🙵😣🙯1983🙼,0
🚔05332😣🙍🙼🛗🛐🙯16283720🙵🙯🙼😣,0
🚔0🙼😣🛐12351899🙯🛗🙍😣🙵4051🙯🙼,0
🚔0🙼02920😣🙼🙍🛗🙯🛐🙯😣🙵🙼2931,0
🚔0🛐1558🙯😣🙼🙍4427🛗🙯🙼2713😣🙵,0
🚔002816🙍🛗🛐670🙼😣🙯😣1954🙼🙯🙵,0
🚔🙍🙼🛐🙯😣6659🛗33763🙼🙯😣28🙍31,0
🚔🛐1795😣🛗16117🙍🙯🙼2816🙵🙯😣🙼,0
🚔0🙼😣4524🛐4856🙍🛗🙯🙵🙼3559😣🙯,0
🚔🛗😣4869🙍16117🙯🛐🙼😣🙯1270🙵🙼,0
🚔🙼🙍🛐191224304😣🛗🙯🙯😣🙵5066🙼,0
🚔08956🛐🙼😣2425🙯🙍🛗5066😣🙯🙼🙵,0
🚔0🙼1923😣🙯🛗1899🙍🛐🙵😣🙯🙼2078,0
🚔04473🛐🛗🙯🙼🙍2327😣😣2075🙵🙯🙼,0
🚔0😣1368🛐🛗🙍🙼4524🙯🙼😣🙯3553🙵,0
🚔01899🛗😣🛐🙯2928🙍🙼😣🙵🙯2091🙼,0
🚔00🙍🙯😣53321502🙼🛐🛗😣🙵🙯940🙼,0
🚔2780🙼🛐🛗😣13956🙍🙯😣🙵2481🙯🙼,0
🚔0🛗🙼🛐🙍1959🙯😣6761🙵🙼😣1495🙯,0
🚔😣🛗191222670🙯🛐🙼🙍🙼4😣🙼🙵🙯,0
🚔0🛗🙼🛐9102🙍😣4790🙯1828🙵🙼😣🙯,0
🚔0🙍🙼🙯2050🛗1120😣🛐😣2857🙯🙵🙼,0
🚔0🙼🙯43814761🛐😣🛗🙍2931😣🙼🙵🙯,0
🚔006704304🛐🛗🙍😣🙯🙼2548🙯🙼🙵😣,0
🚔🙯16352😣🙍🛗2996🛐🙼🙼😣🙯🙵2816,0
🚔0🙍🙯🛗🛐😣5999🙼2928🙵🙼3388😣🙯,0
🚔🛗🛐🙼😣396305705🙍🙯🙵😣🙼🙯1731,0
🚔😣🛗🙍🙼🛐336582414🙯😣🙼🙯🙵1558,0
🚔0🙼😣4521🛗🛐2775🙯🙍🙯2996🙵🙼😣,0
🚔0😣7118🙼🙯🛐🙍🛗2996😣1821🙵🙯🙼,0
🚔0🛐🙼🙍😣1795🙯4427🛗🙼🙯😣2920🙵,0
🚔0😣🙼🙯4051🙍🛐🛗20501065😣🙼🙯🙵,0
🚔0🛐😣4381🙯3901🙼🙍🛗🙼🙯🙵😣2091,0
🚔4349🛐🙯😣🙍🛗🙼11047🙯🙼🙵2857😣,0
🚔🛐🙍🛗15611😣🙼5237🙯🙼🙯🙵😣1495,0
🚔05296🙍🛗🙼2857😣🙯🛐🙼🙯🙵😣2919,0
🚔🙯🛗4349🙼🛐24462🙍😣🙯🙼🙵😣1129,0
🚔5333🙍🙼🙯🛐🛗😣36068🙼2816🙵🙯😣,0
🚔🙍1795😣🙼🛐🙯🛗494001954🙼😣🙵🙯,0
🚔0🙍🛗🙯😣66599831🙼🛐🙼😣1238🙯🙵,0
🚔0🛐🙼3388🛗😣🙯5103🙍🙼😣🙵🙯2414,0
🚔🛐19122😣🙯🙍🛗🙼5774🙼🙵🙯😣1314,0
🚔😣🙍🛐🛗🙼309683720🙯🙯🙼🙵1238😣,0
🚔🙼😣3720🙯🛐10086🛗🙍😣🙵1959🙯🙼,0
🚔061🛗82🛐🙍🛗🙼😣3388😣🙼2713🙯🙵,0
🚔🙍🛐🛗😣🙯🙼1473817952998😣🙯🙼🙵,0
🚔😣4521🙯🙍🛗🙼10070🛐🙼🙵😣1558🙯,0
🚔0🛗3104🛐🙯1410😣🙍🙼🙼🙵😣🙯1157,0
🚔0🛐33658🙯🛗2425🙍🙼😣🙼🙵940😣🙯,0
🚔0😣3695🛐🙯🙍🙼🛗3645😣🙯1433🙼🙵,0
🚔😣6659🛐🙍🛗14738🙯🙼😣2857🙼🙵🙯,0
🚔1899🙼🙍😣🛐🙯🛗30968🙯1270🙼😣🙵,0
🚔5705🙼🙯19661🛐😣🛗🙍😣🙵🙯4304🙼,0
🚔5333🙯🛗😣10086🛐🙼🙍🙯1314😣🙵🙼,0
🚔0🛐🙯🙍😣🛗57054205🙼🙼🙵🙯😣1821,0
🚔🛐😣🙯🙍23594🙼3980🛗3682😣🙯🙼🙵,0
🚔🙍🙼12660🙯4349🛗🛐😣1821🙵😣🙼🙯,0
🚔🙍🛗5332😣🙯30699🛐🙼🙯😣1959🙵🙼,0
🚔0😣🛗🙼🙍🛐1821🙯1245😣2999🙯🙼🙵,0
🚔18103🙯🛗🙼🙍🛐4790😣😣🙼🙵4790🙯,0
🚔🙼3134🛗11113🙍🛐😣🙯1959😣🙼🙯🙵,0
🚔20690🛐2996🙍🙯🙼🛗😣🙯🙼😣🙵🙼4,0
🚔🙯3695🙼20371🛐😣🛗🙍4310😣🙯🙵🙼,0
🚔😣🛗🙯🛐32600🙼🙍48693312🙯🙼😣🙵,0
🚔0🛐🙼🙯🙼3🛗😣🙍18721🙼😣🙵🙯486,0
🚔04521🙼😣🙯🙍🛐🛗6482😣🙵🙼🙯1983,0
🚔0🛗🙍😣🛐2776🙼4051🙯🙵2718🙼🙯😣,0
🚔0🙍4485🛗🙼2780😣🙯🛐😣🙵🙯3682🙼,0
🚔🙼🙍🛐😣🛗506623594🙯🙼🙵🙯😣2718,0
🚔0🛐🙯70021731🛗🙼🙍😣🙼1065🙯🙵😣,0
🚔🛗🙯181955999🛐😣🙼🙍😣🙼🙵1314🙯,0
🚔😣🙯🛗336581495🙍🙼🛐1129😣🙵🙼🙯,0
🚔0🛐3559😣🛗🙯🙼3896🙍🙼1129😣🙵🙯,0
🚔😣🙼🛗🛐3980🙍30968🙯🙼😣🙵1731🙯,0
🚔11113😣🙯🙼🛗🛐🙍19541433😣🙯🙼🙵,0
🚔0🙍🛐😣🙯🙼🛗19594856🙯3023🙵🙼😣,0
🚔147484310🙍😣🙯🙼🛗🛐1129🙯😣🙵🙼,0
🚔🛗🙼🛐523735121🙯😣🙍🙯🙵🙼5237😣,0
🚔0😣🛐🛗🙍9388🙯🙼43042414😣🙼🙵🙯,0
🚔0🙯🙍🛐🙼0🛗1821🙼😣🙯😣🙼🙵1314,0
🚔0🛐🙼🙯9025🛗😣🙍2548😣2078🙯🙼🙵,0
🚔🙼🙯😣🛗235945705🛐🙍😣🙼🙵5333🙯,0
🚔04856🛐🛗2414🙯🙍🙼😣2598🙯😣🙼🙵,0
🚔0🙼1502🙯3559🛐🙍😣🛗🙵😣🙯1558🙼,0
🚔044852857🙼🛐🙯😣🙍🛗🙼🙯😣🙵1157,0
🚔05066🛐🙍🛗🙼1410😣🙯🙵🙼🙯3510😣,0
🚔🛐49400🙯2425🙍🙼🛗😣🙵1828🙯🙼😣,0
🚔0🙯4381🛐🙼🙍😣2920🛗🙯😣1433🙼🙵,0
🚔🛗🙍🙯🙼23684🛐😣2682😣🙼🙵🙼4🙯,0
🚔🛗🛐🙍🙼😣🙯4869206901415🙼🙵🙯😣,0
🚔😣🙯🛗2154🛐🙼10086🙍1954🙵🙯😣🙼,0
🚔😣🛗🙼1821🙯30968🛐🙍😣2919🙼🙵🙯,0
🚔00🙍🛐2121🙼1157🙯😣🛗😣🙵🙯940🙼,0
🚔🙼😣🙯🛗30968🙍4310🛐🙼1821🙯🙵😣,0
🚔05333🙍🙯🙼🛐😣4845🛗🙵🙼🙯1495😣,0
🚔04205🙯🙼🙍😣🛐2425🛗🙵2078😣🙼🙯,0
🚔0🙼🛗1235🛐🙍2154😣🙯🙵🙯🙼😣2999,0
🚔0😣🛐21214309🙼🙍🛗🙯🙯2857🙵😣🙼,0
🚔🙼🙍🛗🙯126603388🛐😣😣3134🙵🙼🙯,0
🚔13239🙍🛐🙯😣🙼🛗4524🙯🙼3132🙵😣,0
🚔0🛗😣🙼🙯🛐5237🙍89561238😣🙯🙵🙼,0
🚔0🛗🙯🛐😣2414🙍🙼3896😣3070🙯🙵🙼,0
🚔0🛗🙍6469🙼😣🙯🛐1245😣🙵🙼4349🙯,0
🚔0🙍9102🛗5237🛐🙼🙯😣😣🙵3553🙼🙯,0
🚔0🙼🛗🙯2928🙍🛐😣3901🙼🙵😣🙯2718,0
🚔🙍21832🛗🙯🛐🙼😣5333🙼5333🙯😣🙵,0
🚔0🛗😣53323349🙼🙍🙯🛐🙵🙼2682😣🙯,0
🚔0😣🙍33572791🛗🙯🙼🛐🙼😣🙯🙵4051,0
🚔🛗10070🙼🙯🛐4349😣🙍🙵🙯😣2075🙼,0
🚔05332🛐😣🛗🙍🙯🙼15775😣486🙼🙵🙯,0
🚔😣🛐🛗1899🙯18103🙍🙼🙼🙵🙯😣2999,0
🚔0🛗🙍🛐🙼2920😣7794🙯🙯🙼1558😣🙵,0
🚔🙯🙍🙼1821🛐13580😣🛗🙵🙼🙯2682😣,0
🚔🛐🛗🙼4761🙯45436😣🙍🙯🙼2670😣🙵,0
🚔0😣🙍🛐1502🙯🙼🛗1270😣🙼🙯🙵1485,0
🚔00🛐🙍😣🙼6703104🛗🙯😣🙼🙯1314🙵,0
🚔🛐🙯368249400😣🙍🛗🙼1507😣🙵🙼🙯,0
🚔02670🙼😣8956🙯🛗🙍🛐😣🙵🙼🙯3023,0
🚔0🛗2121🙯😣🛐5066🙍🙼🙼🙯😣2078🙵,0
🚔4304🙍🙼😣🙯🛗🛐34141🙼🙵😣🙯1954,0
🚔00🙍🙼🛗3559670🙯😣🛐🙯😣🙵2999🙼,0
🚔33658😣🛐🛗🙍🙼2931🙯😣🙼🙯🙵2919,0
🚔0🙯🛗😣🙼3🛐4427🙼🙍🙯😣1507🙵🙼,0
🚔0😣🙍2050🙼3🙯🛐🙼🛗🙼😣3132🙵🙯,0
🚔😣🛐🙼🙍28118🙯🛗3682🙯😣1129🙵🙼,0
🚔🛗🙼🛐🙯😣21832🙍24252999🙼🙵😣🙯,0
🚔0🛗🛐😣2928🙼2414🙯🙍😣🙼🙯28🙍31,0
🚔4761🛗🙼🙯🛐😣🙍10086😣1238🙵🙼🙯,0
🚔0🙍🙯🛐🛗3349😣🙼2791🙼2718🙵🙯😣,0
🚔02154🙼😣🛐🙯🙍7794🛗🙼😣2670🙯🙵,0
🚔0🙼0🛗2791🛐😣🙼🙯🙍🙼😣🙯1433🙵,0
🚔03134🙼5254🙍🙯🛐😣🛗🙯5237🙼🙵😣,0
🚔0🙯🙍🛗😣4845🙼🛐2791🙵😣1314🙼🙯,0
🚔🛗🙼😣🙯37758🙍3388🛐5066🙼🙵🙯😣,0
🚔🛐😣🙼15775🛗🙍🙯3695🙯🙵😣3510🙼,0
🚔05333😣4485🛗🙍🙯🙼🛐🙯🙵3510😣🙼,0
🚔🙯🙼🛗12660🛐😣🙍3134😣🙵🙼🙯1731,0
🚔0🛐🙯🙍1429🙼😣🛗1270😣🙯🙼1270🙵,0
🚔02231🛐🙯🛗😣🙼🙍7794😣1065🙯🙵🙼,0
🚔2920🙯😣🙼🛐🙍39630🛗😣🙼🙵2713🙯,0
🚔🙯😣🙼🙍🛐187084790🛗🙯🙵🙼😣2920,0
🚔10681🛐4521🙼🙍🙯😣🛗🙼🙯1415🙵😣,0
🚔🙯😣18708🙍🙼🛗🛐6469😣🙵2670🙼🙯,0
🚔03510🛐😣🙯🙼4905🛗🙍😣🙯🙼2670🙵,0
🚔🙯😣🙼2414🛗🙍27224🛐2414🙼🙯🙵😣,0
🚔0😣🙼🙍4905🛐🙯4524🛗😣3104🙯🙼🙵,0
🚔0😣3896🙯🛗6659🛐🙼🙍2713🙯🙵😣🙼,0
🚔0😣🙍🛗🙼3🙯🙼🛐3896🙯2998😣🙵🙼,0
🚔192074524😣🙍🙯🙼🛗🛐2713🙼😣🙵🙯,0
🚔05254🙼😣🙼3🙯🛐🙍🛗🙼🙵1954🙯😣,0
🚔🙍🙼🛗😣242884051🛐🙯😣🙯3901🙵🙼,0
🚔04381🙯2548🛐🙼🙍😣🛗🙯😣🙼1065🙵,0
🚔0🙍🙯4349🙼🛐🛗3896😣🙵🙯🙼1433😣,0
🚔😣🛗2154🙯19122🙍🙼🛐🙯😣🙵🙼1270,0
🚔🙍🙼3324😣🙯🛗🛐30968😣1065🙵🙼🙯,0
🚔05103🛗🙼🙍😣🛐🙯3270🙼🙼3😣🙵🙯,0
🚔0🙼8178🙍2231🛐🛗🙯😣🙯🙵😣🙼1821,0
🚔0😣🙯🛐5774🛗🙼0🙼🙍😣🙯🙼1558🙵,0
🚔0🛐😣🛗27916761🙼🙍🙯🙼🙵🙯1495😣,0
🚔0🛐🛗🙯🙼2931😣9102🙍🙼🙯😣2999🙵,0
🚔00🙯1245🙍🛗1795🙼🛐😣🙯🙵🙼😣486,0
🚔🙼🛗6659🛐🙍12660🙯😣😣4304🙵🙼🙯,0
🚔043815774🛐🙼🙯🙍🛗😣🙯🙵1433🙼😣,0
🚔🙼🙼4🛗🛐🙍11796🙯😣🙵🙼1485🙯😣,0
🚔00🙯🛗1332🙍4524🙼😣🛐486🙼🙵🙯😣,0
🚔10256🛐🙍🙼😣🛗4310🙯😣🙯2670🙼🙵,0
🚔🙯🛐😣🙍181032816🙼🛗🙼🙯1120🙵😣,0
🚔🙍3365🙼33658🛗🛐🙯😣😣🙵3365🙼🙯,0
🚔🙯🛗1899🛐😣🙍15611🙼🙼🙵😣1983🙯,0
🚔0🙯2775🛗2425🙍🙼🛐😣😣🙯1899🙼🙵,0
🚔0😣🛗🙼🛐15078178🙯🙍1558🙼🙯🙵😣,0
🚔0🛗😣🙼3720🛐3357🙍🙯😣🙯🙵2154🙼,0
🚔🛗1899🙼😣🙯🛐🙍161172713🙼😣🙯🙵,0
🚔0🙍😣1795🛐🙼🙯🛗1245😣1821🙼🙯🙵,0
🚔0🙯228173104🛐🙍🙼🛗😣🙯🙵🙼😣486,0
🚔0😣🛐🙼🙯🛗🙍89562920🙼🙯🙵😣1821,0
🚔19661🙯😣🛐🙍3270🙼🛗🙵🙯🙼😣3559,0
🚔04905🙯2996🙼🙍🛐🛗😣🙵1120🙯😣🙼,0
🚔0🛗🙼🙯5066🛐🙍😣13322998🙼🙵🙯😣,0
🚔4869🙼🛐🙯🙍🛗18721😣🙵😣🙼4🙯🙼,0
🚔0🙯😣3695🛗3626🙍🙼🛐🙵3553🙯😣🙼,0
🚔0😣🙼🙯🙍🛗3553🛐23684😣🙵🙯486🙼,0
🚔0😣2231🛗🙍🙼🛐🙯3645🙵😣🙼🙯2231,0
🚔30968😣🛗🛐🙼🙍4310🙯1120🙵😣🙼🙯,0
🚔🛐🛗🙍🙯😣203714309🙼😣🙼2999🙯🙵,0
🚔0🛗36🙼62😣🛐3559🙯🙍2998😣🙼🙯🙵,0
🚔0😣🙼🛐🛗🙍14293720🙯3695🙵🙯🙼😣,0
🚔5066🙍🙯🛐🙼😣13580🛗🙵🙼3901🙯😣,0
🚔😣🛐272241983🛗🙍🙼🙯🙼🙯3023😣🙵,0
🚔00😣🛗3324🙍🙼4473🙯🛐🙼🙯😣940🙵,0
🚔0🛐1954🙼😣🙯4427🙍🛗1415🙵😣🙯🙼,0
🚔036453324🙼🛗😣🛐🙍🙯1899🙵😣🙯🙼,0
🚔0🛐6224🙯🙍🛗1507😣🙼😣🙯🙼🙵1065,0
🚔🙍🙯🛗😣198337758🛐🙼🙼1415😣🙵🙯,0
🚔0🛗😣🙯81781954🙍🙼🛐🙵😣🙯3312🙼,0
🚔0🛐98312816😣🙼🛗🙯🙍🙼🙵😣2327🙯,0
🚔🙼5333🛗🙯🙍😣🛐13239😣1983🙼🙵🙯,0
🚔🙯🛐18103🙍🛗2078😣🙼🙼🙯🙵😣1558,0
🚔0🛐🙯🙼🙍😣1332🛗1795🙼😣🙯2682🙵,0
🚔0🛗🛐🙯4856😣🙍🙼45211314🙵😣🙯🙼,0
🚔004905🛐🙍6469😣🛗🙼🙯486🙼😣🙯🙵,0
🚔0🛗😣🙼🙯🛐4473🙍🙼42713🙼🙵😣🙯,0
🚔5705🛗🙯13580🙍😣🙼🛐🙯4761😣🙼🙵,0
🚔😣665928251🙍🛐🙼🙯🛗🙯2999🙵😣🙼,0
🚔🛗🙯🛐😣16510🙍3324🙼😣5333🙯🙵🙼,0
🚔🙯🙼🙍😣3720🛗🛐18708🙵🙼5333😣🙯,0
🚔😣🙯1129🛐35121🙍🙼🛗🙼🙯2998🙵😣,0
🚔00🛐🙼🛗🙯😣🙍3682670😣1415🙼🙵🙯,0
🚔😣12660🙯🛗🛐4524🙍🙼🙼😣2816🙵🙯,0
🚔45436🛐😣🙍🛗🙯4310🙼😣🙼🙵3132🙯,0
🚔00🙼😣🙯🙍2682670🛗🛐1433🙼🙵😣🙯,0
🚔10086🙯😣2682🛗🙼🙍🛐🙯2919😣🙵🙼,0
🚔🙼🙍😣123522154🛐🙯🛗🙵🙯🙼😣1238,0
🚔16352🙼🙯😣🙍1495🛗🛐🙯😣3023🙼🙵,0
🚔0🙼1368🛗🙍🛐🙯3559😣🙵2078😣🙯🙼,0
🚔5332🛗😣🙯🙼🛐16117🙍🙯🙼🙵😣3682,0
🚔0🙯😣🛗🛐4790🙼9102🙍🙯😣🙵2816🙼,0
🚔0🙍57741430🛗🙯😣🛐🙼3695🙵🙯🙼😣,0
🚔🙯20690🛗🙍2920😣🙼🛐🙯🙵1129😣🙼,0
🚔0😣9831🙍🙼3104🙯🛐🛗🙵🙼2998😣🙯,0
🚔🙯😣1983🛗🛐🙍10804🙼1507🙯🙼🙵😣,0
🚔🛐16510🙍3695😣🙼🛗🙯1238🙯🙼😣🙵,0
🚔🙼46283😣🛐🛗🙯🙍66592998😣🙵🙯🙼,0
🚔🛗15611🙼🛐😣2078🙯🙍🙯🙵😣2078🙼,0
🚔0🛐😣🙍14851429🛗🙼🙯🙯🙵3312😣🙼,0
🚔03901🛗😣4856🛐🙯🙍🙼🙵🙼2075🙯😣,0
🚔🙯🙍😣4304🛗🙼31505🛐🙼2857🙵😣🙯,0
🚔🛗🙍😣533246283🙯🛐🙼😣🙼🙯🙵5066,0
🚔😣🙍🙼🛐326006659🛗🙯😣🙼🙵3312🙯,0
🚔😣4761🙯🙼14748🙍🛗🛐🙼🙯😣🙵2548,0
🚔0🛐8055🙼5332🙯🛗🙍😣4309🙵😣🙼🙯,0
🚔0😣🙍🛗🛐🙯13392791🙼2481🙯😣🙵🙼,0
🚔0🛐4309😣🛗9388🙍🙯🙼😣3682🙯🙼🙵,0
🚔😣5237🛗🙍🙯31505🙼🛐😣4309🙼🙯🙵,0
🚔02775🛗🙯🙼😣🙍🛐4521🙯🙼😣3324🙵,0
🚔🛗😣1954🛐🙍18708🙼🙯🙯😣🙵🙼2998,0
🚔0😣🙯🙍9025🛗🛐2154🙼😣🙵3070🙯🙼,0
🚔😣🙯🙼🛐🙍10086🛗1959🙯🙵😣🙼1558,0
🚔08526🛗🙯😣🙼2327🛐🙍🙼🙯1558🙵😣,0
🚔🙍2598🛗🙼30699🙯😣🛐😣1821🙵🙼🙯,0
🚔🛗18721🛐😣🙯2091🙍🙼🙵🙼😣1983🙯,0
🚔00🙍🙼😣🛐670🙯🛗2425🙯😣🙵🙼2481,0
🚔🙍🙯🙼2791🛐🛗😣18195🙯🙼🙵2598😣,0
🚔0🛗🙍🛐23272121😣🙯🙼🙼🙯2919😣🙵,0
🚔05332🛐🙼🛗🙯😣🙍9831🙯🙼🙵😣1314,0
🚔🙯🛐😣🙼🛗2791🙍117963270😣🙼🙵🙯,0
🚔0😣🙯13142121🙼🙍🛗🛐😣🙵2931🙯🙼,0
🚔😣🙼12660🛐🛗🙍🙯2920😣🙯🙼🙵1270,0
🚔0🙼1821🛗🙍😣8526🛐🙯😣🙯🙼🙵2670,0
🚔0🛗1899🙼🙯😣🙍6761🛐😣3980🙵🙼🙯,0
🚔😣176454869🛗🙼🙍🛐🙯🙼🙯🙵2791😣,0
🚔🙯😣4790🙼🙍🛗46283🛐🙵😣🙯🙼3980,0
🚔0🛗🙍🛐🙼24255296😣🙯4761🙯😣🙵🙼,0
🚔029203645😣🛐🙍🙼🛗🙯🙯🙵2919😣🙼,0
🚔🛗😣🙼🙯156114761🛐🙍🙼🙵😣🙯2996,0
🚔017954427🙯😣🛐🙼🙍🛗1120🙵🙼🙯😣,0
🚔001368😣🙍2920🙼🙯🛐🛗😣🙼🙯486🙵,0
🚔0🙯5705😣🛐2800🙍🛗🙼😣🙼🙯🙵1238,0
🚔0🙯🙍2078🙼12352🛐😣🛗😣🙵🙯486🙼,0
🚔0🙼5237🛗🛐🙯😣42🙼24🙵😣🙼2075🙯,0
🚔0🛐🙍🙼2598🛗🙯8956😣1983😣🙯🙼🙵,0
🚔🙍🙯33658🛗🙼🛐😣37202920🙵😣🙯🙼,0
🚔😣🛗🙯🙼🙍285714669🛐2075🙵🙯😣🙼,0
🚔2414🙯🛐🙍🛗😣🙼34141😣4310🙯🙵🙼,0
🚔0🙯😣🙼🙍🛐4205🛗57053324🙵🙼🙯😣,0
🚔🛐😣462832780🛗🙯🙼🙍🙵😣🙯3559🙼,0
🚔😣🛐4310🙼🙯🛗🙍15775🙯🙵1983😣🙼,0
🚔🙍4051🛐🙼😣🙯🛗11796🙯🙼😣🙵2078,0
🚔🙍24462😣61🛗69🙼🛐🛗🙯🙵🙼😣4869,0
🚔05774🙍🛗8956😣🙯🙼🛐🙯2713🙵😣🙼,0
🚔0😣🙯4371🛐🙍🙼2598🛗🙼🙯1433😣🙵,0
🚔🙍2682🛗🛐🙯😣🙼454363070😣🙵🙼🙯,0
🚔0🛗4473🙼🙍😣🙯🛐5237🙯1433🙵😣🙼,0
🚔017306469😣🛐🙼🙯🛗🙍🙯🙵🙼3682😣,0
🚔0🛗5296🙍🙼🙯🛐2154😣🙵🙯1959🙼😣,0
🚔157756659🙯🛗🙼😣🛐🙍🙼🙵😣4309🙯,0
🚔1415🙼🛐🛗😣11918🙍🙯🙵🙼😣🙯2713,0
🚔🙼3720🛗🙍🙯🛐😣163522682🙵🙼😣🙯,0
🚔03357🙯3270🛐🛗😣🙼🙍🙼😣1959🙵🙯,0
🚔04309🙍🛐🛗23684😣🙼🙯🙯940🙼😣🙵,0
🚔🙼🛐😣108045999🙯🛗🙍😣🙯🙵🙼4309,0
🚔1821🙯🛐🛗😣🙍🙼11113🙵🙼😣🙼3🙯,0
🚔19661🙯🙍🛐😣🙼🛗2816🙼🙵🙯😣1828,0
🚔02425🛐🙼0🙼🙍🙯😣🛗😣1485🙵🙯🙼,0
🚔00🛗🙯🙼😣🛐670🙍5774🙵🙯🙼2996😣,0
🚔🛗🛐🙯🙍187213388🙼😣2231🙼😣🙯🙵,0
🚔24671🙼🙯🙍🛗😣🛐3324😣🙼🙯🙵2598,0
🚔🙍🛐4310🛗14738😣🙼🙯🙼1238🙵🙯😣,0
🚔0🛗🙯🛐🙼😣4304🙍8956🙵🙯2154😣🙼,0
🚔0🙍🛐🙼🙯33493559😣🛗2327😣🙼🙯🙵,0
🚔0🙯57746370🛐🙍🙼😣🛗🙼2481😣🙵🙯,0
🚔0😣36🙼62🙯🛗5237🛐🙍3559🙼🙵🙯😣,0
🚔0🙼0🙯3510🙍😣🛗🛐🙼1485🙼🙵😣🙯,0
🚔0😣🙍🛗🛐🙯5332🙼0🙼3070🙯🙼😣🙵,0
🚔🛗🙯😣486930968🙍🛐🙼3270🙼😣🙯🙵,0
🚔🛗🙯🛐4521🙍🙼35121😣🙼😣🙵3980🙯,0
🚔0😣🙼🙯43092928🛗🛐🙍🙼😣🙵🙯1129,0
🚔🛐😣🙼🙍3270🙯🛗34141😣🙯🙼2682🙵,0
🚔0🛗😣🙼🛐🙯🙍141018991731🙵🙼🙯😣,0
🚔🛗🛐1466947🙯22🙯🙼😣🙵1129😣🙼🙯,0
🚔1120😣🛗🙯23594🙍🙼🛐1731🙵😣🙼🙯,0
🚔16117🙼🙍3324🙯🛗😣🛐2713🙵😣🙼🙯,0
🚔🙍🙯🛗😣🙼390118721🛐1558🙵🙼😣🙯,0
🚔0🙍🙯🛐3720🙼😣5163🛗🙵😣2231🙼🙯,0
🚔0🙼😣🙯🛐2425🛗🙍42053365🙼🙵🙯😣,0
🚔04310🛐😣🛗4845🙼🙍🙯😣🙼2780🙯🙵,0
🚔🛐61🛗69🙼🛗😣🙍39630🙵1157😣🙼🙯,0
🚔05254🙼🙯😣🛐🙍2996🛗🙼😣🙯1731🙵,0
🚔3104🙼🛗😣🙍🙯🛐15611🙵😣🙯1238🙼,0
🚔0🛐🛗😣🙍🙼36828967🙯🙯🙵😣🙼3312,0
🚔🛐🛗🙍🙼18103😣🙯17952154🙯😣🙵🙼,0
🚔0😣3626🙯🛗4761🙼🛐🙍🙼3365🙵🙯😣,0
🚔0😣9388🙯🛗🙍🛐3682🙼3682🙯😣🙼🙵,0
🚔🙼🛗😣🛐5705🙯13580🙍5237😣🙵🙯🙼,0
🚔0🙼4761😣🙯🙍1628🛗🛐🙼😣🙯3510🙵,0
🚔🙼3388😣🛐🛗🙯🙍146691270😣🙯🙵🙼,0
🚔5066🛗🙍18708🙯🙼🛐😣1065🙯🙼🙵😣,0
🚔0🛐🙼2425🙯6370🛗😣🙍2682😣🙼🙯🙵,0
🚔🛐😣🙍🙼198317645🛗🙯😣🙵🙼1495🙯,0
🚔0🙼🛗8055😣🛐🙍3388🙯🙯😣🙼2919🙵,0
🚔0🙼🛗🛐🙍🙯71841495😣🙼1065🙵😣🙯,0
🚔0🛗70025237🙼🛐🙍🙯😣😣🙯🙼3901🙵,0
🚔🙍🙼🛐🙯390120690😣🛗🙼2327😣🙯🙵,0
🚔01899🙍10681🛐😣🙼🙯🛗😣🙯🙼🙵486,0
🚔147384521🙯😣🛗🛐🙼🙍🙼😣3720🙵🙯,0
🚔04485🙼4524🙯😣🛗🛐🙍3682🙯🙵😣🙼,0
🚔🙍😣🙼🛐🙯147381129🛗😣🙯🙵2931🙼,0
🚔🛗🛐33763😣🙍3901🙯🙼🙵1238😣🙼🙯,0
🚔0🛐12660🙍4310🙯😣🛗🙼😣🙵🙼🙯486,0
🚔00🛐🙼🙯1433🙍🛗6761😣😣🙼🙵940🙯,0
🚔0🛐🛗2121🙍🙯2327🙼😣🙯🙼😣2078🙵,0
🚔🛐5774🙼🙍😣16117🙯🛗🙯3134🙵🙼😣,0
